,Site_Independent,EVmutation,DeepSequence_single,DeepSequence_ensemble,EVE_single,EVE_ensemble,Unirep,Unirep_evotune,MSA_Transformer_single,MSA_Transformer_ensemble,ESM1b,ESM1v_single,ESM1v_ensemble,ESM2_8M,ESM2_35M,ESM2_150M,ESM2_650M,ESM2_3B,ESM2_15B,Wavenet,RITA_s,RITA_m,RITA_l,RITA_xl,Progen2_small,Progen2_medium,Progen2_base,Progen2_large,Progen2_xlarge,GEMME,VESPA,VESPAl,VespaG,ProtGPT2,Tranception_S_no_retrieval,Tranception_M_no_retrieval,Tranception_L_no_retrieval,Tranception_S,Tranception_M,Tranception_L,TranceptEVE_S,TranceptEVE_M,TranceptEVE_L,CARP_38M,CARP_600K,CARP_640M,CARP_76M,MIF,MIFST,ESM-IF1,ProteinMPNN,ProtSSN_k10_h512,ProtSSN_k10_h768,ProtSSN_k10_h1280,ProtSSN_k20_h512,ProtSSN_k20_h768,ProtSSN_k20_h1280,ProtSSN_k30_h512,ProtSSN_k30_h768,ProtSSN_k30_h1280,ProtSSN_ensemble,SaProt_650M_AF2,SaProt_35M_AF2,PoET,MULAN_small,ProSST-20,ProSST-128,ProSST-512,ProSST-1024,ProSST-2048,ProSST-4096,ESCOTT,VenusREM,RSALOR,S2F,S2F_MSA,S3F,S3F_MSA,SiteRM,ESM3,ESMC-300M,ESMC-600M,xTrimoPGLM-1B-MLM,xTrimoPGLM-3B-MLM,xTrimoPGLM-10B-MLM,xTrimoPGLM-1B-CLM,xTrimoPGLM-3B-CLM,xTrimoPGLM-7B-CLM,xTrimoPGLM-100B-int4,Progen3_112m,Progen3_219m,Progen3_339m,Progen3_762m,Progen3_1b,Progen3_3b
ProSST-4096,0.31083000185550924,0.2917182212820574,0.2578486546549352,0.2637609361120079,0.2655483660128042,0.269627382836215,0.3320500368987671,0.33205004251098125,0.3168339463200691,0.32361702534493353,0.3381914789253856,0.3440579256495927,0.3546908603372181,0.3839314307281879,0.3947476918759447,0.4105137674472513,0.366515417015698,0.3209587916730272,0.2787937058427886,0.3591823586104391,0.37329849604056253,0.3638571833437917,0.3787982898445067,0.3688069977673414,0.35771574692938735,0.3757734032523373,0.3724735269699708,0.3855813688693711,0.3646821524143833,0.31793390508085795,0.3375498363149254,0.2776478942243851,0.35780741015945305,0.25069892267977134,0.3787982898445067,0.3696319668379331,0.3491910665332739,0.3862230114798313,0.38823960254127743,0.3715568946693135,0.3514826472849173,0.3482744342326165,0.3174755889305292,0.3888812451517376,0.3217837607436188,0.3746734444915485,0.4072138911648848,0.3457078637907759,0.3780649840039808,0.28383518349640413,0.1393739329128041,0.42747146500941247,0.3987808739988371,0.42912140315059577,0.4150969289505382,0.41060543067731703,0.41555524510086683,0.4249965577976377,0.4120720423583688,0.4195884272237592,0.4326962691231595,0.4400293275284184,0.45304550619775286,0.41225536881850033,0.36367385688366016,0.5208762964463975,0.5830239664309667,0.590173698376094,0.5875154647041877,0.514826523262059,1.0,0.33099591255468974,0.48604426902141784,0.279252003825624,0.4268298223989524,0.40739721762501635,0.4218800079754026,0.4054722897936358,0.31976716968217267,0.4208716881150716,0.3380079077304201,0.3555156290508539,0.32380035180506506,0.32948347206914064,0.3358082349436764,0.3466244960914333,0.31958384322204114,0.1643063314906843,0.2910765786715972,0.4097346275119441,0.41720518324205,0.4014391076707434,0.4013474444406777,0.38998120391252644,0.3512993208247859
ESCOTT,0.5987900377884915,0.634492868577355,0.6047481478053405,0.610018786046986,0.622530814624859,0.6421925799352238,0.2969888451972301,0.43934185094755906,0.5774783392369449,0.6115770609646499,0.5627205591343629,0.5718868821794448,0.6300013702852647,0.3418121737478864,0.3521701187888291,0.3554699950850586,0.4532746619760837,0.4717906345271493,0.46445757609108373,0.5457628615009611,0.5454878718096087,0.5220220848141988,0.5268802360280922,0.5180805659048134,0.5862780093602236,0.5403547309043628,0.5353132532295677,0.5327466827769447,0.5052477136416986,0.8625509859389953,0.5288968270980102,0.43031299761853303,0.5635455282084203,0.4095054657147503,0.5666620780437481,0.48948163800415756,0.5191805246702232,0.6805078102636666,0.6203767310879287,0.6673999683091993,0.7041569237199783,0.6734497415189535,0.6902241126914536,0.4751821740538297,0.22677481953210732,0.5820615007594858,0.5211054525096905,0.370594428109444,0.5089142428597315,0.18231815276345953,0.13401163031587737,0.43741692310809177,0.43393372035096067,0.4481415210708377,0.44456665508325577,0.4586827925726821,0.44108345232612456,0.4600577410294444,0.4359503114208787,0.4322837822028459,0.45776616026817385,0.4242174179231737,0.37288600887071444,0.6200100781661254,0.37096108103124725,0.3229295482750175,0.3504285174102636,0.3526284349410832,0.3445620706614111,0.447499878457682,0.33099591255468974,1.0,0.5079059473247725,0.634767844459402,0.4780237341978051,0.629359727672109,0.49727301259247736,0.640084325634855,0.7036069443372732,0.3996516343307366,0.592235893217306,0.6039688281602935,0.6010357894628056,0.58251981691174,0.5970942705534203,0.5012145315018626,0.4043264969153457,0.17901827646723,0.5061643459462069,0.5007103805880542,0.526971899258543,0.5440212601223955,0.5475044628795267,0.5421879955133792,0.5481461054926824
VenusREM,0.4632659540952231,0.4360878086355917,0.4053347924503048,0.40996378806685696,0.4502497753712066,0.45781199416117113,0.35157430506681464,0.36092395998168814,0.4260048533283607,0.445345794872231,0.4700948669899798,0.46789494946840215,0.49356065388680825,0.4320546265126993,0.4468124065532828,0.44873733438466323,0.4908107569848361,0.4369127777061833,0.39841422107857416,0.42279664027606,0.45313716942781856,0.40253906643153226,0.40758054408514777,0.40235573997140084,0.48026948552727644,0.41069709390738285,0.4203217330642851,0.4271048120891495,0.3963059667870622,0.47531967110372675,0.4027223928916638,0.325404438493035,0.47018653022004553,0.37380264117522266,0.49447728618746556,0.3873229702406201,0.3913561523635125,0.5345341177261922,0.46542004225662725,0.4940189700371369,0.5283010180817223,0.4865025851717465,0.49191071574562495,0.5195013479954116,0.3217837607436188,0.5260094373300788,0.5465420008648036,0.42472156810744044,0.4875108807024696,0.2496447986818845,0.15752325246581977,0.49759383600970064,0.478344557695896,0.5292176503823796,0.5194096847653458,0.516568124633308,0.5173014304738339,0.5243594991888956,0.5015353549025272,0.4838443514998402,0.53114257821376,0.530775925293497,0.5023603239731189,0.5815573547499149,0.4134469908093549,0.46056189106314327,0.49612722432864886,0.5036436091940392,0.4997937535312783,0.8348228594215437,0.48604426902141784,0.5079059473247725,1.0,0.5097850332518679,0.5541500489602598,0.598881705232339,0.5588248736936123,0.6040148461160202,0.5202346538359375,0.49686050903191326,0.5496583841982212,0.5261009532346628,0.4843026676501688,0.42994637222118737,0.4558870663297907,0.3910811626733153,0.3589990321503077,0.20390484687908228,0.3811815338262158,0.4905815967695675,0.5066684957862084,0.5213346125967262,0.5100600352986406,0.47192813159129454,0.4842110044201031
RSALOR,0.48297352909355196,0.5368256868028587,0.5189971800227664,0.5287593223537496,0.5702369277821324,0.581190691272959,0.2534029472034488,0.33351663739235815,0.4504789219044405,0.4794445033353324,0.4589119392830546,0.4837526752570157,0.5325175148811754,0.29510974302671344,0.2919931931259213,0.2978596399980007,0.4012557661183995,0.3986891956118648,0.40043079702701334,0.41491358774245934,0.42334660512107347,0.39612262510533014,0.4029973675335481,0.387322954797211,0.4645033964580052,0.4175718214813703,0.41903843319939016,0.40959712026463735,0.3890645562123596,0.5798157427873153,0.4421375677582027,0.36445290355988946,0.46285345827523294,0.3904853260717265,0.4550620835232525,0.36679039074493325,0.3754067345882999,0.5360007177114725,0.47165312858335195,0.5180347241657295,0.5901736880458304,0.5579998934817701,0.5890737292573156,0.4263714917894893,0.19345521832146317,0.4844859811160256,0.4559787158470149,0.3918144531836468,0.4590036025154308,0.23397036703176133,0.14652364334482826,0.3829231196431515,0.3731151537788938,0.39529765601394395,0.3919977796483993,0.3975892368233499,0.3921811061131518,0.4064805703638452,0.3875062812619635,0.36752369660394324,0.4025390513716669,0.40418898955443927,0.31912550990928845,0.5753242444008795,0.34717445901641786,0.28090194200839624,0.3132590630372091,0.30858423818602077,0.30051787373691163,0.4259131756276081,0.279252003825624,0.634767844459402,0.5097850332518679,1.0,0.4447958014971136,0.5828406294557312,0.4685365786825598,0.5930152482494939,0.5897153718839492,0.39126437149565396,0.5595575171155,0.5096010969673075,0.5107016655756302,0.4825610532361245,0.4923690191003822,0.3798982329747356,0.3315000462800808,0.16173973991928414,0.42362159481820216,0.412667828679538,0.4455291073561235,0.47660294313166895,0.4834776855598869,0.46349510090186663,0.49539390576879816
S2F,0.4296255485197721,0.4101471145269884,0.3923186137262883,0.3887895819216719,0.387368799281944,0.39493101833607624,0.4150969240360961,0.3232503724246706,0.41234703204856604,0.439112695227761,0.4518538842068983,0.43553782925519724,0.46294513504485235,0.5092350662280491,0.5313259046738914,0.554425038650457,0.7116274782131944,0.5497502139171044,0.46047022783307745,0.42325495642638866,0.4235299461165859,0.37009028298826174,0.3853063791791739,0.37916494276476964,0.4558870663297907,0.38988954068246073,0.41069709390738285,0.39172280528377545,0.37357348573075966,0.4566203721703166,0.3840230939582536,0.3088133933632353,0.5456253685641463,0.3721527030271079,0.45368714880821304,0.358174063079716,0.36431549949412034,0.5104266882189037,0.44131261274933864,0.46945322437951964,0.48366102503970876,0.4458041110225597,0.44323754058071907,0.5243594991888956,0.37348182250069395,0.5383839733889532,0.5389339527693475,0.47376139619260926,0.539483932149742,0.29400980203370075,0.1710894105155487,0.6525046948207945,0.6643292514992745,0.6893533133072205,0.6970530246327422,0.7066776637896446,0.6820202549019616,0.7061276844092501,0.6826618975124217,0.6640542618090772,0.7255602891831863,0.6607543855267108,0.5914569835970143,0.600623306603588,0.5115266469796924,0.43388789111401405,0.48366102503970876,0.47211145805142596,0.4434208670408506,0.5448003994935546,0.4268298223989524,0.4780237341978051,0.5541500489602598,0.4447958014971136,1.0,0.7021861655164234,0.8330812580502946,0.6713873202143361,0.47605297694425264,0.5577248963525199,0.5649661492783957,0.5325173813340001,0.45377881203827874,0.4218800079754026,0.4336129014238168,0.36679040670589524,0.34103303905742344,0.21517942417716773,0.3522159531254432,0.4639075967083788,0.4881525233129298,0.4855859528710892,0.4880608600828641,0.4592786058422229,0.44378751996111354
S2F_MSA,0.5983775557797318,0.6407718013723803,0.591686139956822,0.6035565299656915,0.6707915078358797,0.692286536669324,0.36468214707634894,0.4085888396158709,0.5459920214844092,0.5805490592191918,0.5568999458622319,0.5634996984269649,0.6041065093460859,0.4336129014238168,0.45377881203827874,0.46606168486708743,0.5886154234649765,0.5504835197576303,0.5062101796358798,0.5220679184372521,0.5026353136633162,0.460653554293209,0.47788624154556736,0.47036985668017695,0.5393006056896106,0.48595260579135213,0.48769420716260115,0.4790778635364219,0.45964525876248585,0.6156560763343686,0.4863192587116151,0.3942435262967894,0.5685411760805803,0.39855171339694406,0.5293093136124453,0.45799532062130266,0.4539621384984103,0.6463632584063903,0.5811907018296518,0.6198725849173925,0.7175855881674671,0.6799120006104497,0.7167606190968756,0.5238095198085011,0.3150923449488201,0.5934735746584605,0.5569916090922975,0.4506622622160438,0.557541588472692,0.2670608123943744,0.16247306688936958,0.574224296344656,0.5801824062989288,0.605481457797072,0.6128145162023309,0.6199642481474583,0.6016316021343111,0.6152894234141058,0.5970484406310242,0.5776158358570882,0.6273889697827828,0.5675328805498572,0.5001604064515413,0.6880700280863001,0.4515788945167011,0.40226407674133513,0.4417709288996673,0.43627113509572313,0.41995508014402216,0.5239011830385669,0.40739721762501635,0.629359727672109,0.598881705232339,0.5828406294557312,0.7021861655164234,1.0,0.6756954920274258,0.8991704469276903,0.6459966054861273,0.49768547813716235,0.6250055871677027,0.6031897536852718,0.5966817877107613,0.54920023453671,0.5691828186910405,0.4544204546487389,0.39593931386679926,0.2166460358582195,0.4776112518553701,0.5046060710285429,0.5339841383457978,0.5537833960399968,0.5514001520582876,0.5514918152883534,0.5459003582543436
S3F,0.4478665313794853,0.42224666089566554,0.414409452264936,0.4110637468276458,0.3948851841789113,0.40235573997140084,0.40253906141157725,0.32050047552269856,0.41665520386165567,0.43984600106828686,0.4673449700880077,0.4377377467767749,0.4698198772997826,0.4875108807024696,0.5075851280868658,0.5247261521091584,0.6952197600314276,0.5459003582543436,0.45625371925005365,0.4345295337244742,0.4260965165584265,0.3699069565281302,0.3886062554615404,0.3853063791791739,0.4614785233638006,0.39575598740666784,0.41729684647211585,0.3996975062994945,0.379714922145164,0.4673449700880077,0.39163114205370975,0.3196296548290716,0.550941835907959,0.3825106480680506,0.45707868832064524,0.3655071214849749,0.37091525205885334,0.5168431143235052,0.45377881203827874,0.48787753362273256,0.48870250269332416,0.4542371281886074,0.4506622622160438,0.5132682483509414,0.35423254418688943,0.5450753891837519,0.5299509562229054,0.504743567954828,0.5519501314386821,0.30473439995139195,0.17915577476133349,0.6454466261057329,0.6651542205698662,0.6899032926876149,0.688803333926826,0.7055777050288558,0.6635042824286829,0.6932948322000472,0.6616710178273681,0.6500297876090197,0.715568997106021,0.6286722550037032,0.5645079939576879,0.5956734921800382,0.49273568481621655,0.42976304576105595,0.4797195061468821,0.46688665393767903,0.44085429659901,0.5534167431197339,0.4218800079754026,0.49727301259247736,0.5588248736936123,0.4685365786825598,0.8330812580502946,0.6756954920274258,1.0,0.7112608252929313,0.49181905251555924,0.5583665389899358,0.5852237306120397,0.5557081857501762,0.46037856460301174,0.4282964340800042,0.4361794718656574,0.3711902417490506,0.34955771945353686,0.20564644825033118,0.3565241249385328,0.4516247238279689,0.47880287384622466,0.47541133433379246,0.4790778635364219,0.45717035155071095,0.45460378110887034
S3F_MSA,0.6096521331251827,0.6467299113266531,0.6051606348330925,0.6135478220428567,0.6692332329182158,0.690544935298075,0.35954900614953833,0.40583894271389875,0.547825286085724,0.5819240076701777,0.5605664750648613,0.559283189843941,0.605114804876809,0.4268298223989524,0.4449791419519681,0.4548787707990676,0.583573945811361,0.547825286085724,0.5009853755221328,0.5264677534804074,0.5007103858319356,0.46303679827491806,0.4798111693769478,0.47293642712201756,0.5388422895392818,0.48952747176391587,0.49365231711687396,0.4842110044201031,0.467253306857942,0.6223474921291674,0.493285664196611,0.40120993198665,0.5696411348413691,0.40780969967247693,0.529400976842511,0.45955359553242014,0.45946193230235444,0.6473715539371133,0.5868738220937275,0.6310554989854122,0.715568997106021,0.6809202961411727,0.7172189352472043,0.520051327375806,0.3066593277827724,0.5926486055878689,0.5565332929419688,0.4632201247350496,0.5601081589145326,0.2721022900479899,0.16338969919002688,0.5684495128505146,0.5802740695289945,0.6081396914689783,0.6080480282389126,0.6180393203160778,0.5920069629774087,0.6107062619108189,0.5883404337747793,0.5718410523629468,0.6224391553592331,0.558916536923678,0.48677757486194373,0.6821119181320273,0.44149593920947017,0.401255781210612,0.4433292038107849,0.43892936876762956,0.42224666089566554,0.5338008118856663,0.4054722897936358,0.640084325634855,0.6040148461160202,0.5930152482494939,0.6713873202143361,0.8991704469276903,0.7112608252929313,1.0,0.6527796845109918,0.5046518839148222,0.630505383004891,0.612081089765782,0.5950318495695781,0.554058385730194,0.5699161245315664,0.4539621384984103,0.397772578468114,0.2107795891340124,0.478344557695896,0.5008478785800593,0.5305009356032999,0.5512168255981562,0.5503001932974989,0.54920023453671,0.5521334578988135
SiteRM,0.650258944214896,0.6207892172180498,0.5680370265005104,0.5761492241760364,0.6395343462521501,0.6608460487567765,0.3054676999563549,0.42068838598454805,0.567624543779923,0.6059397739474006,0.5552500077210486,0.5714743994426839,0.6305055196050179,0.35753242046925593,0.3714652314392478,0.36092395998168814,0.4584536367716313,0.46789494946840215,0.4757779872540554,0.5466336640948695,0.5445254098033574,0.5056602002554853,0.5212429493666605,0.5218845919771207,0.5737659801943273,0.5275677122411964,0.5235345301183039,0.5292176503823796,0.5072184751666029,0.6837618562732106,0.5271093960908676,0.44621657927246017,0.5434254510425687,0.4075347099811244,0.5662495953289369,0.49621888755871457,0.5178514098542283,0.6899032926876149,0.6280306123932431,0.6835785298130791,0.718318894007993,0.6789037050797265,0.7008112170654375,0.5008020490620013,0.2546862763355,0.5896237189956997,0.5463586744046722,0.36284888781306857,0.4965855404789775,0.15963150675733173,0.1302992731362962,0.4345295337244742,0.4410376230591414,0.45634538248011935,0.44956230345525494,0.4626701453546551,0.44727072270361146,0.46386176734550977,0.4435125302709163,0.4318713000525678,0.4649617261062986,0.4059306059439646,0.37348182250069395,0.6393051896913285,0.3664237537856323,0.32948347206914064,0.3583573895398475,0.3465328328613676,0.33855813184564854,0.4351711763349343,0.31976716968217267,0.7036069443372732,0.5202346538359375,0.5897153718839492,0.47605297694425264,0.6459966054861273,0.49181905251555924,0.6527796845109918,1.0,0.3767816726011983,0.6067645976410276,0.5941150910876377,0.6035565299656915,0.5761492241760364,0.5986983787722076,0.4875108807024696,0.4119803791283031,0.18392226272475176,0.5029103033535133,0.5088225796292807,0.5339841383457978,0.5400339115301365,0.5503001932974989,0.5517668049785507,0.5661579320988712
ESM3,0.34584531466544033,0.3356248805726557,0.30853837752101865,0.3014344943217727,0.3116549275527394,0.3157339588127587,0.34845770047484714,0.32040878374250403,0.34176631724506623,0.3578073831804671,0.36477378895812684,0.36284886104587877,0.3746734182211171,0.39373937087576494,0.41023875298074874,0.4301296747406458,0.4237132483664854,0.36193222870671304,0.3040927281053535,0.3742151020515343,0.39126446356001743,0.3413080010754834,0.34754110098181057,0.3411246746076503,0.4044639692440044,0.3461661524730619,0.37476508145503373,0.3657820845312092,0.3463494789408951,0.3842980577823576,0.3053760133801855,0.24886549713660733,0.43278790852422644,0.3117465907889665,0.4170218322905753,0.3408496849059005,0.32251703812258525,0.43590445847739,0.38979785181735216,0.38081485489352773,0.4120720176590802,0.3807231916596111,0.35991563756054834,0.41143037502166424,0.301801147257439,0.4438791598281322,0.44415414952988186,0.5514917964461926,0.5368256790195405,0.42270495279340303,0.20078826348137202,0.4989687634119945,0.5104266676515665,0.5349924143412089,0.534534098171626,0.529125967370548,0.5247261321425524,0.5322425173237116,0.512259932329898,0.48677755330108985,0.54406707449895,0.5626747109840149,0.5097850250141505,0.4865942268332567,0.44855398475787756,0.39172277972960035,0.433521214395559,0.44818733182221127,0.41308031323216254,0.5056601794879045,0.4208716881150716,0.3996516343307366,0.49686050903191326,0.39126437149565396,0.5577248963525199,0.49768547813716235,0.5583665389899358,0.5046518839148222,0.3767816726011983,1.0,0.4535025871668025,0.45506105790395435,0.3641321463207109,0.3556991288003859,0.35386586412205434,0.3492827024262255,0.3110591338830132,0.1809890049553916,0.3049176972106027,0.4192675668833318,0.4201383822437389,0.4490123009274605,0.4168385058227422,0.389614525349519,0.40134741929084083
ESMC-300M,0.5444793236694171,0.507126629723964,0.49644776427768245,0.49062724221239884,0.5056140924058761,0.5204178029971694,0.375406283266425,0.34460766273504617,0.5122597725053399,0.5324256905750309,0.5543332106598313,0.5411337006505792,0.5842154347085551,0.43544595731260827,0.45423692642300206,0.47220292615781756,0.5582747310098164,0.4762361097717558,0.41014689646154157,0.5140013745204497,0.4786193546345374,0.43159610022657635,0.4437873143323441,0.4329710491858735,0.514918007159981,0.44626222245907887,0.45002041628115763,0.4529536407276581,0.4247213554300908,0.5724825369225532,0.43837918175910884,0.34410264680892166,0.5432419557215014,0.45345768535645425,0.5179428948704347,0.414363406603386,0.42976283494751355,0.6024564242352302,0.5205094662611226,0.577524016439976,0.5814655367899609,0.5426919761377826,0.5627662309435203,0.5813738735260079,0.325541703832793,0.6625875253884902,0.6398550359281114,0.3972223762441488,0.5379254864122193,0.18630520588797272,0.14762330849974747,0.4850357831112573,0.4897106095728674,0.5188595275099661,0.5046517215972293,0.5308674150878274,0.502451803262354,0.5273842110576081,0.5055683542367607,0.48833566061357025,0.5292174763366709,0.5079515990995424,0.48246921172056934,0.684036729153525,0.4326960593940141,0.35670721357686075,0.39034763144766327,0.37833974386980185,0.34836585655712493,0.4823775484566162,0.3380079077304201,0.592235893217306,0.5496583841982212,0.5595575171155,0.5649661492783957,0.6250055871677027,0.5852237306120397,0.630505383004891,0.6067645976410276,0.4535025871668025,1.0,0.7144649382700785,0.5804572408864763,0.5171179254948564,0.5307757518238743,0.4227047636231218,0.36404027469311195,0.19748812409025585,0.41143018215688554,0.4943395088081979,0.5318757109913119,0.5481001087110178,0.5323340273110777,0.5210594458448414,0.5291258130727178
ESMC-600M,0.5172553717176682,0.511434831864749,0.505980789114663,0.5076766382637088,0.5152387797073745,0.5254593104247292,0.3333329076242495,0.4235297669038287,0.5650578381234961,0.5909068770379691,0.6325219964250992,0.6036480699780816,0.6596543209594397,0.3921809324756381,0.41830496116579696,0.44562061221726124,0.5214261270480028,0.49401881273797654,0.453320325936466,0.5617579608152656,0.5828405102845166,0.5188595558082679,0.5237177085120519,0.5262842797517868,0.6028231006510241,0.5391171359504612,0.5455335640497985,0.5463585333768561,0.5109765155719392,0.5772490515122369,0.4948437820650342,0.37755994716696795,0.5480084720309715,0.43375012983687367,0.6159309466253844,0.5034601283698585,0.49365215970372867,0.6527795765672926,0.586232050851309,0.5891652751252918,0.6362801900261397,0.6006231824455369,0.581832214440335,0.5273842388545302,0.2764102369118817,0.6835784314441113,0.5950317236732574,0.38787275932322596,0.5625829301423232,0.19391330420611697,0.1477150218908888,0.4634949476368436,0.45662020324469654,0.47962768114374876,0.47761108945538555,0.4902606191369362,0.47266127349303966,0.4923688740838613,0.47201963068310593,0.4683531003406275,0.49466045554791027,0.4919105577910514,0.44562061221726124,0.6603876270279354,0.4075803599140475,0.35093246612275575,0.39621411585236443,0.37888975998415386,0.36834848524952835,0.4738528958543452,0.3555156290508539,0.6039688281602935,0.5261009532346628,0.5096010969673075,0.5325173813340001,0.6031897536852718,0.5557081857501762,0.612081089765782,0.5941150910876377,0.45506105790395435,0.7144649382700785,1.0,0.6430632711597248,0.5901735709694734,0.6000732028941651,0.5264676062689106,0.4562535502104488,0.20537121152636206,0.48017766069512047,0.4810483788055784,0.4952104350992821,0.5134514235531122,0.5142763928801699,0.5195928618767636,0.5176679334469625
xTrimoPGLM-1B-MLM,0.479582009115469,0.5434254510425687,0.5322883666246906,0.5492918977667758,0.5821531639899367,0.5997066743029306,0.26605251069691616,0.4617535130539978,0.6298638769945577,0.6656125367201948,0.661762681057434,0.6701040349934159,0.722168749670754,0.298776289997119,0.3199504961423041,0.34387459918946117,0.4318713000525678,0.4997020903012125,0.5334341589654035,0.5698244613015007,0.6041065093460859,0.5652412997982138,0.5750492654152476,0.5684495128505146,0.6233557876598905,0.587423801474122,0.5727576846636042,0.5692744819211062,0.5415921864412538,0.5849488942623471,0.5672578908596599,0.4516247100053783,0.5423254922817797,0.3695861325744849,0.6248223993409423,0.5493835609968415,0.5334341589654035,0.657912825394673,0.603739856425823,0.585682200102873,0.6784453889293979,0.6471882274769818,0.6404968116821832,0.4435125302709163,0.1875887919273812,0.5894403925355681,0.5133599115810072,0.3455245373306445,0.4930106745064138,0.17319766480706067,0.1261744277833381,0.412713684968829,0.4039140148825183,0.4171135200119843,0.42728813854928105,0.4367294512460519,0.4262798430185579,0.43324624850355387,0.42307162996625713,0.41656354063158996,0.4407626333689443,0.42059672275448234,0.35102433113458864,0.6261056845618626,0.35872404246011047,0.29630138278534424,0.3417663448979493,0.33360831742209873,0.3375498363149254,0.4150969289505382,0.32380035180506506,0.6010357894628056,0.4843026676501688,0.5107016655756302,0.45377881203827874,0.5966817877107613,0.46037856460301174,0.5950318495695781,0.6035565299656915,0.3641321463207109,0.5804572408864763,0.6430632711597248,1.0,0.6709290040640075,0.682570234282356,0.5487419183863813,0.4692698979193881,0.19033868882935334,0.5514001520582876,0.4759154798974362,0.49181905251555924,0.5201429906058717,0.5286676710019851,0.528026028391525,0.5169347775535709
xTrimoPGLM-3B-MLM,0.4396168406389115,0.5173930937038995,0.5035977754935839,0.5250928050294215,0.5420046690524776,0.5590998633838096,0.2452449572971659,0.5228928875078438,0.677345430168609,0.7102525297622082,0.6282139388533745,0.685686784104591,0.7337183166590366,0.2670608123943744,0.291168241901663,0.3117924686664536,0.388056276081146,0.45038727252584654,0.4920940422057565,0.6091479869997014,0.5986067155421417,0.6152894234141058,0.6348136914181075,0.6432467085841552,0.5968651141708927,0.6411384542926433,0.6272056433226514,0.6284889285435717,0.6211558701383129,0.5817406812100463,0.6288555814638346,0.5009395292309706,0.5366423720177042,0.34144552082608315,0.5930152585081319,0.6047481519565461,0.612081210361805,0.6096979663800959,0.6358219869488306,0.6011732859839823,0.6332554165069899,0.64572161579593,0.6192309423069324,0.4138136437296178,0.16238140365930376,0.5547916915707198,0.4856776161011549,0.3141757126481627,0.471744805131163,0.19318024896139108,0.12149960304998553,0.3803565647556242,0.38191483966674167,0.39914752691910005,0.39658095647725944,0.40006415921975746,0.3886062554615404,0.39988083275962594,0.39263943758443276,0.3963059667870622,0.40648058532435893,0.38090654413601854,0.3110591628259277,0.592923595278066,0.3358082349436764,0.3018011765892884,0.3405747229070947,0.3249003105658539,0.3326916851214414,0.3910811626733153,0.32948347206914064,0.58251981691174,0.42994637222118737,0.4825610532361245,0.4218800079754026,0.54920023453671,0.4282964340800042,0.554058385730194,0.5761492241760364,0.3556991288003859,0.5171179254948564,0.5901735709694734,0.6709290040640075,1.0,0.7153856706458894,0.5986067155421417,0.49117740990509906,0.17539758232863834,0.5646913204178194,0.4491498166057968,0.47953617968675055,0.5059351899456825,0.5176680833940968,0.5237178565784354,0.5107016779091009
xTrimoPGLM-10B-MLM,0.47096566545309193,0.5560749767916402,0.5444795762746497,0.5633163719668334,0.5722535351012481,0.586323842713333,0.26440257254186983,0.5063018428659456,0.6404051484521174,0.6814702755215671,0.6159310660245658,0.6658875264103921,0.7280351963949611,0.29914294291738197,0.31555066109914875,0.3200421593723698,0.4071222279348191,0.4524955268173585,0.5008937122920671,0.5920069629774087,0.5799990798387973,0.5879737808545163,0.6034648667356257,0.6049314784166775,0.5920986262074746,0.6085980076193069,0.6074980488585182,0.6063064268676636,0.6016316021343111,0.5953985024898409,0.5884320970048451,0.4521746894019463,0.5300426194529712,0.3637196858256324,0.5968651141708927,0.5702827774518293,0.5834822825812953,0.62702231686252,0.6207892172180498,0.6102479457604902,0.6580044886247387,0.6536963168116492,0.6451716364155357,0.43297125881335663,0.1909803314398134,0.576974193246628,0.4997020903012125,0.3310417469802581,0.4874192174724039,0.1916219740502736,0.12498280579248344,0.40574727948383305,0.38851459223147466,0.41152206297797445,0.4111554100577115,0.42142169182507394,0.40739721762501635,0.4187634581531676,0.4095054719165282,0.40318070904199244,0.42389659903684884,0.4072138911648848,0.34029973321689755,0.601264949214048,0.3442412521097241,0.30060955459843375,0.3450662211803158,0.3357165717136107,0.3407580493672262,0.41573857156099825,0.3358082349436764,0.5970942705534203,0.4558870663297907,0.4923690191003822,0.4336129014238168,0.5691828186910405,0.4361794718656574,0.5699161245315664,0.5986983787722076,0.35386586412205434,0.5307757518238743,0.6000732028941651,0.682570234282356,0.7153856706458894,1.0,0.5673495540897258,0.4658783584069559,0.18208899812343704,0.6002566536833249,0.4737155623666165,0.4946606126475971,0.5172097672437681,0.530775925293497,0.5376506675484273,0.5309592517536286
